,network,experiment,cellType,data,design,method,designANDmethod,expDesign,combination,numberOfDiffExp,numberOfNodes,connectivity
6984,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X465,76,41,0.14634146341463417
6985,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1125,32,18,0.0
6986,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X288,49,34,0.1470588235294118
6987,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X632,46,27,0.14814814814814814
6988,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1538,34,17,0.11764705882352944
6989,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X388,81,33,0.18181818181818177
6990,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X33,71,36,0.19444444444444442
6991,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1064,52,32,0.125
6992,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1897,64,32,0.125
6993,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1077,31,18,0.0
6994,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X723,86,34,0.17647058823529416
6995,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1998,83,42,0.16666666666666663
6996,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X750,85,43,0.18604651162790697
6997,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1635,79,28,0.1428571428571429
6998,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1692,85,27,0.14814814814814814
6999,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X28,84,28,0.1428571428571429
7000,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X740,87,32,0.125
7001,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X886,68,31,0.12903225806451613
7002,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1172,87,33,0.18181818181818177
7003,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1959,55,33,0.12121212121212122
7004,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X212,75,26,0.15384615384615385
7005,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X327,53,35,0.19999999999999996
7006,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1706,33,19,0.10526315789473684
7007,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X307,92,34,0.11764705882352944
7008,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1225,65,27,0.0
7009,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1889,67,35,0.05714285714285716
7010,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1783,47,31,0.12903225806451613
7011,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X882,27,15,0.1333333333333333
7012,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X467,93,35,0.11428571428571432
7013,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X563,81,29,0.13793103448275867
7014,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1752,48,31,0.22580645161290325
7015,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X271,52,35,0.17142857142857137
7016,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X101,26,16,0.0
7017,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X887,53,37,0.18918918918918914
7018,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X405,39,22,0.09090909090909094
7019,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X116,83,31,0.19354838709677424
7020,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1147,85,31,0.12903225806451613
7021,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1127,43,29,0.13793103448275867
7022,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X431,45,30,0.19999999999999996
7023,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1786,35,21,0.0
7024,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X90,38,26,0.0
7025,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1246,75,39,0.10256410256410253
7026,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1339,90,34,0.11764705882352944
7027,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X703,53,36,0.2222222222222222
7028,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1458,32,18,0.0
7029,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1269,33,20,0.09999999999999998
7030,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1262,84,41,0.14634146341463417
7031,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1449,65,33,0.18181818181818177
7032,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1711,43,27,0.2222222222222222
7033,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1518,87,43,0.13953488372093026
7034,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X488,54,37,0.21621621621621623
7035,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X630,77,38,0.10526315789473684
7036,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X508,78,29,0.2068965517241379
7037,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1654,79,39,0.15384615384615385
7038,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X542,79,37,0.05405405405405406
7039,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1874,26,13,0.15384615384615385
7040,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X402,34,18,0.0
7041,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1213,34,16,0.125
7042,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1036,85,31,0.12903225806451613
7043,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X637,37,20,0.09999999999999998
7044,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X119,50,34,0.17647058823529416
7045,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X190,80,37,0.05405405405405406
7046,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1653,38,23,0.0
7047,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X577,70,30,0.0
7048,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1909,36,23,0.0
7049,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1665,65,34,0.11764705882352944
7050,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1289,72,34,0.11764705882352944
7051,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X203,82,31,0.19354838709677424
7052,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X55,53,34,0.20588235294117652
7053,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X678,83,40,0.09999999999999998
7054,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X514,36,19,0.10526315789473684
7055,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X78,75,41,0.14634146341463417
7056,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1268,85,34,0.17647058823529416
7057,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X411,88,35,0.11428571428571432
7058,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X148,78,27,0.14814814814814814
7059,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1953,73,38,0.1578947368421053
7060,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1572,94,36,0.16666666666666663
7061,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1039,42,27,0.2222222222222222
7062,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X599,55,37,0.18918918918918914
7063,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X150,64,32,0.125
7064,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1062,73,36,0.11111111111111116
7065,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X377,78,44,0.15909090909090906
7066,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X615,43,30,0.06666666666666665
7067,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X693,39,22,0.09090909090909094
7068,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X865,67,34,0.05882352941176472
7069,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1556,82,30,0.1333333333333333
7070,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1121,63,28,0.0714285714285714
7071,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1822,70,33,0.06060606060606055
7072,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X908,80,26,0.15384615384615385
7073,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X2022,85,42,0.2142857142857143
7074,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X191,52,36,0.16666666666666663
7075,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X737,58,30,0.06666666666666665
7076,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X412,76,25,0.16000000000000003
7077,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1560,47,30,0.1333333333333333
7078,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X401,81,40,0.15000000000000002
7079,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X888,40,24,0.08333333333333337
7080,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X767,50,34,0.20588235294117652
7081,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X487,51,33,0.18181818181818177
7082,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X995,91,33,0.12121212121212122
7083,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1741,32,16,0.0
7084,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1814,69,30,0.0
7085,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1098,39,23,0.08695652173913049
7086,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X792,41,25,0.07999999999999996
7087,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1308,55,25,0.07999999999999996
7088,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1941,39,22,0.0
7089,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X99,81,28,0.1428571428571429
7090,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X193,68,33,0.06060606060606055
7091,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1972,78,28,0.2142857142857143
7092,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1442,38,23,0.08695652173913049
7093,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X748,78,25,0.16000000000000003
7094,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X332,73,23,0.17391304347826086
7095,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X969,67,31,0.0
7096,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1461,39,22,0.0
7097,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1026,38,20,0.09999999999999998
7098,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1809,75,40,0.15000000000000002
7099,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X926,66,29,0.06896551724137934
7100,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X2031,47,30,0.1333333333333333
7101,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X34,37,20,0.09999999999999998
7102,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X704,50,33,0.1515151515151515
7103,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1195,77,27,0.14814814814814814
7104,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X21,36,20,0.0
7105,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X664,49,33,0.18181818181818177
7106,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1366,54,25,0.16000000000000003
7107,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X124,80,26,0.15384615384615385
7108,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1002,33,19,0.0
7109,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X207,38,23,0.08695652173913049
7110,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X660,78,26,0.15384615384615385
7111,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1957,42,26,0.0
7112,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X75,79,31,0.19354838709677424
7113,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X735,56,38,0.21052631578947367
7114,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X607,53,36,0.2222222222222222
7115,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X783,52,34,0.20588235294117652
7116,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X453,35,19,0.0
7117,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X418,36,20,0.09999999999999998
7118,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X952,46,30,0.06666666666666665
7119,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X414,55,26,0.07692307692307687
7120,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1031,47,29,0.13793103448275867
7121,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1274,37,24,0.0
7122,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1951,53,36,0.13888888888888884
7123,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1641,55,24,0.08333333333333337
7124,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1223,41,24,0.08333333333333337
7125,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X916,74,23,0.17391304347826086
7126,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1083,87,32,0.125
7127,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1855,50,36,0.13888888888888884
7128,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X939,85,33,0.12121212121212122
7129,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X174,78,40,0.09999999999999998
7130,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1299,81,30,0.1333333333333333
7131,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X981,38,21,0.09523809523809523
7132,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1689,72,36,0.11111111111111116
7133,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1922,34,19,0.10526315789473684
7134,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1070,78,41,0.04878048780487809
7135,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1151,48,34,0.17647058823529416
7136,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X59,85,32,0.125
7137,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1284,86,34,0.17647058823529416
7138,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1772,87,31,0.12903225806451613
7139,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1509,37,21,0.0
7140,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1212,92,33,0.12121212121212122
7141,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X645,32,19,0.0
7142,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1891,85,31,0.12903225806451613
7143,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X179,79,29,0.13793103448275867
7144,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X562,28,17,0.11764705882352944
7145,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1310,61,29,0.0
7146,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X215,54,38,0.1842105263157895
7147,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1837,36,19,0.0
7148,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X420,79,31,0.19354838709677424
7149,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X574,81,39,0.05128205128205132
7150,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1327,48,32,0.1875
7151,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1406,70,31,0.06451612903225812
7152,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X152,48,33,0.18181818181818177
7153,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1865,66,34,0.11764705882352944
7154,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1217,69,32,0.0
7155,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X262,63,30,0.06666666666666665
7156,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X123,92,37,0.16216216216216217
7157,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1257,59,28,0.0
7158,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X957,38,18,0.11111111111111116
7159,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1346,40,21,0.09523809523809523
7160,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1971,77,26,0.15384615384615385
7161,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X675,76,26,0.15384615384615385
7162,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1206,80,36,0.11111111111111116
7163,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1650,34,18,0.11111111111111116
7164,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X847,49,35,0.19999999999999996
7165,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X240,48,29,0.1724137931034483
7166,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1194,38,22,0.09090909090909094
7167,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1074,37,20,0.09999999999999998
7168,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1080,48,29,0.06896551724137934
7169,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1907,83,30,0.1333333333333333
7170,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X733,39,19,0.10526315789473684
7171,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X938,33,19,0.0
7172,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X470,49,22,0.18181818181818177
7173,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X807,50,33,0.21212121212121215
7174,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1791,47,30,0.16666666666666663
7175,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1156,89,37,0.16216216216216217
7176,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X902,70,35,0.08571428571428574
7177,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X525,33,17,0.11764705882352944
7178,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1101,27,14,0.0
7179,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1376,50,31,0.16129032258064513
7180,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1190,75,39,0.10256410256410253
7181,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X350,61,31,0.06451612903225812
7182,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1199,39,25,0.16000000000000003
7183,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X302,73,36,0.05555555555555558
7184,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X17,85,42,0.16666666666666663
7185,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X634,35,22,0.0
7186,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1441,75,39,0.15384615384615385
7187,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1438,62,30,0.06666666666666665
7188,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1166,77,44,0.09090909090909094
7189,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X780,81,27,0.14814814814814814
7190,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1326,77,39,0.10256410256410253
7191,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X437,37,20,0.09999999999999998
7192,String850,Experiment2,HDF,Methylation,,Champ,Champ,Y_F27_T48-X_F27_T48,X1905,71,36,0.11111111111111116
